User ID,Heart Rate (BPM),Blood Oxygen Level (%),Step Count,Sleep Duration (hours),Activity Level,Stress Level,Calories Burned
3314.0,73.26,99.66,470.07,9.46,Highly_Active,2.0,21.15315
1460.0,77.35,99.39,5148.65,5.51,Sedentary,5.0,180.20275
4764.0,80.35,96.45,14676.52,8.24,Active,6.0,587.0608000000001
4431.0,52.98,98.2,524.12,4.79,Active,2.0,20.9648
2091.0,59.47,95.96,10959.78,3.77,Highly_Active,10.0,493.19010000000003
2006.0,57.03,98.76,2313.21,7.58,Sedentary,5.45,80.96235000000001
3910.0,93.49,98.15,5458.63,4.54,Highly_Active,9.0,245.63835
4483.0,48.96,99.66,10718.67,7.95,Active,2.0,428.7468
2994.0,84.42,97.81,5514.27,3.22,Sedentary,2.0,192.99945000000002
1490.0,64.73,100.0,816.21,6.72,Sedentary,2.0,28.567350000000005
4904.0,90.53,96.85,6250.32,6.02,Active,7.0,250.0128
2072.0,68.67,95.22,877.44,9.02,Sedentary,2.0,30.710400000000003
4758.0,75.46,98.42,2988.01,6.84,Highly_Active,8.0,134.46045
3611.0,82.76,100.0,5718.78,7.42,Active,6.0,228.75119999999998
1215.0,66.45,97.49,9086.2,6.23,Highly_Active,7.0,408.879
4509.0,65.75,99.18,2529.83,8.08,Active,9.0,101.1932
2723.0,82.67,93.58,14643.57,6.52,Active,9.0,585.7428
2592.0,51.19,100.0,1794.61,5.12,Active,4.0,71.78439999999999
3606.0,49.24,98.55,3391.47,8.21,Sedentary,8.0,118.70145000000001
1158.0,80.5,97.17,7289.43,9.03,Active,1.0,291.5772
3536.0,85.04,99.69,3700.09,8.75,Active,3.0,148.0036
1685.0,80.01,98.08,9154.37,8.44,Highly_Active,2.0,411.94665000000003
2038.0,73.53,96.97,7360.91,6.08,Active,5.45,294.4364
3841.0,66.92,99.56,7703.27,5.03,Sedentary,7.0,269.61445000000003
2776.0,98.81,98.76,3816.27,4.72,Sedentary,4.0,133.56945000000002
4953.0,100.77,94.15,396.95,4.54,Sedentary,3.0,13.89325
3052.0,76.61,97.28,14428.86,6.36,Active,7.0,577.1544
4667.0,64.74,96.92,538.34,9.16,Sedentary,9.0,18.841900000000003
2843.0,59.86,97.31,4365.8,4.02,Sedentary,10.0,152.80300000000003
3408.0,75.26,98.64,2516.15,6.53,Active,5.0,100.646
3506.0,56.57,98.0,2460.13,6.02,Highly_Active,7.0,110.70585
3295.0,56.92,99.93,1798.93,4.74,Sedentary,1.0,62.96255000000001
2589.0,67.74,96.9,2218.84,6.12,Sedentary,9.0,77.65940000000002
3469.0,78.76,97.36,5922.86,7.44,Highly_Active,3.0,266.52869999999996
2946.0,82.45,100.0,5206.03,8.1,Highly_Active,7.0,234.27134999999998
4809.0,89.74,95.93,347.02,7.08,Active,6.0,13.880799999999999
3062.0,88.34,96.96,11398.04,5.95,Highly_Active,9.0,512.9118
3783.0,66.72,96.69,1308.96,6.65,Active,8.0,52.3584
4644.0,88.07,100.0,1076.82,4.89,Sedentary,8.0,37.688700000000004
2145.0,90.48,95.36,3862.4,6.59,Active,6.0,154.496
3324.0,79.66,99.74,2989.05,6.68,Highly_Active,5.0,134.50725
2581.0,77.05,94.76,711.41,8.48,Sedentary,6.0,24.899350000000002
3500.0,83.99,95.46,1120.64,6.01,Highly_Active,1.0,50.4288
3645.0,92.69,97.52,2532.98,4.3,Active,5.0,101.31920000000001
3493.0,89.83,99.03,3915.7,5.75,Active,1.0,156.628
3257.0,80.66,96.69,6921.72,5.43,Sedentary,6.0,242.26020000000003
4661.0,77.22,98.13,10736.4,7.84,Active,2.0,429.456
3761.0,69.05,100.0,20484.64,7.23,Active,4.0,819.3856
3349.0,73.28,99.26,916.19,7.56,Sedentary,9.0,32.06665
2932.0,85.91,99.12,1489.25,7.92,Sedentary,6.0,52.12375000000001
4294.0,80.77,94.29,5868.37,5.54,Active,5.45,234.7348
2757.0,88.56,96.76,19520.27,5.2,Active,9.0,780.8108000000001
3050.0,75.26,98.26,4217.29,3.97,Active,1.0,168.6916
1989.0,91.25,97.57,7034.83,6.69,Active,3.0,281.3932
2541.0,65.72,96.95,2434.26,5.33,Highly_Active,5.0,109.5417
2116.0,78.04,96.27,11689.47,7.18,Active,3.0,467.5788
4978.0,66.57,99.97,6506.72,8.24,Sedentary,6.0,227.73520000000002
4499.0,73.52,98.68,3366.7,7.9,Active,5.0,134.668
1492.0,105.51,99.75,5475.7,6.68,Sedentary,10.0,191.64950000000002
4306.0,82.64,100.0,8306.53,6.62,Active,2.0,332.26120000000003
1619.0,78.38,94.28,1681.25,6.49,Highly_Active,8.0,75.65625
4232.0,96.18,98.53,2923.95,9.69,Active,2.0,116.958
4792.0,40.0,97.53,2018.54,5.63,Highly_Active,10.0,90.8343
3378.0,67.5,99.98,307.43,6.23,Highly_Active,2.0,13.83435
3380.0,62.14,97.71,406.68,5.33,Sedentary,6.0,14.233800000000002
3097.0,52.07,98.27,3077.53,5.93,Sedentary,3.0,107.71355000000001
2546.0,71.71,100.0,5405.74,6.54,Active,2.0,216.2296
1862.0,85.4,99.44,2791.83,4.72,Sedentary,2.0,97.71405
4563.0,86.98,98.54,1299.11,7.59,Sedentary,9.0,45.46885
2605.0,76.07,97.34,3174.79,8.14,Highly_Active,7.0,142.86554999999998
4752.0,92.49,96.26,4685.34,6.26,Highly_Active,9.0,210.84029999999998
3319.0,67.46,98.41,1580.97,6.03,Highly_Active,2.0,71.14365
1579.0,46.91,96.13,2398.32,6.18,Sedentary,2.0,83.94120000000001
2890.0,51.29,98.24,20616.57,5.46,Highly_Active,3.0,927.74565
2275.0,67.53,100.0,5141.1,8.45,Sedentary,10.0,179.93850000000003
3743.0,66.14,95.26,2196.9,7.32,Highly_Active,5.0,98.8605
2855.0,92.08,94.34,6633.92,9.05,Active,1.0,265.3568
4770.0,52.48,94.59,10085.1,10.09,Highly_Active,1.0,453.8295
4161.0,75.26,98.0,3832.27,9.27,Active,7.0,153.2908
3493.0,62.91,97.34,6860.45,5.8,Sedentary,6.0,240.11575000000002
4064.0,56.34,100.0,13925.64,2.87,Sedentary,6.0,487.3974
2355.0,72.92,99.61,1062.15,7.61,Sedentary,10.0,37.175250000000005
2162.0,97.49,99.14,3066.73,7.14,Sedentary,5.0,107.33555000000001
1356.0,64.32,96.79,12157.07,6.66,Active,2.0,486.2828
2624.0,65.99,96.87,1837.71,6.15,Active,9.0,73.50840000000001
3321.0,66.99,96.65,5685.32,8.53,Highly_Active,4.0,255.83939999999998
4090.0,92.25,100.0,4033.97,4.18,Sedentary,2.0,141.18895
3006.0,68.31,96.76,7653.22,8.8,Highly_Active,3.0,344.3949
3358.0,81.69,95.06,7718.45,9.1,Sedentary,8.0,270.14575
1885.0,73.35,98.0,20533.3,6.93,Sedentary,4.0,718.6655000000001
3001.0,67.52,97.86,1349.37,4.72,Active,3.0,53.974799999999995
3201.0,104.53,98.0,12616.36,8.01,Active,3.0,504.6544
2283.0,61.75,98.0,7589.08,7.65,Highly_Active,10.0,341.5086
1619.0,58.93,99.99,2239.0,4.64,Highly_Active,6.0,100.755
1882.0,75.26,97.64,695.75,4.09,Active,10.0,27.830000000000002
1796.0,40.9,99.49,10526.28,6.14,Active,10.0,421.05120000000005
3172.0,105.11,100.0,3463.44,8.02,Active,7.0,138.5376
4425.0,66.02,98.22,340.84,6.14,Sedentary,5.0,11.929400000000001
2296.0,75.26,96.61,7352.83,8.09,Sedentary,10.0,257.34905000000003
1618.0,97.04,97.19,8140.91,8.19,Highly_Active,3.0,366.34094999999996
2834.0,62.08,100.0,16235.23,7.21,Active,10.0,649.4091999999999
1244.0,77.67,98.44,15516.18,7.8,Highly_Active,1.0,698.2281
3895.0,80.31,98.75,8548.68,5.88,Sedentary,9.0,299.20380000000006
3497.0,85.93,98.1,2721.59,4.79,Sedentary,3.0,95.25565000000002
1929.0,87.03,96.9,3285.84,5.65,Sedentary,3.0,115.00440000000002
2270.0,91.84,95.08,3365.49,5.25,Highly_Active,8.0,151.44705
1519.0,63.27,99.51,971.88,8.32,Active,2.0,38.8752
4212.0,77.61,97.3,20600.25,7.79,Active,9.0,824.01
1007.0,98.86,100.0,1098.79,6.77,Sedentary,8.0,38.45765
3525.0,78.38,99.51,20491.78,3.82,Highly_Active,10.0,922.1300999999999
4423.0,67.03,97.12,12970.57,4.87,Highly_Active,8.0,583.67565
3019.0,90.53,99.01,17580.48,7.75,Highly_Active,7.0,791.1216
1494.0,83.04,99.48,2354.62,3.91,Sedentary,8.0,82.41170000000001
2629.0,82.72,98.0,2861.78,4.45,Active,9.0,114.47120000000001
3880.0,86.64,97.17,4443.16,4.96,Highly_Active,3.0,199.94219999999999
4498.0,60.74,98.61,1777.03,4.12,Highly_Active,5.0,79.96634999999999
2062.0,87.71,99.52,4383.95,4.37,Highly_Active,3.0,197.27775
3640.0,77.32,98.81,64.71,6.42,Highly_Active,1.0,2.9119499999999996
1186.0,92.12,98.0,14699.6,3.97,Sedentary,6.0,514.4860000000001
4667.0,75.31,97.16,1239.62,6.13,Active,9.0,49.584799999999994
4671.0,83.75,96.18,4863.91,6.51,Active,1.0,194.5564
3801.0,81.86,99.01,18498.44,7.63,Sedentary,8.0,647.4454000000001
2877.0,66.81,96.63,12041.9,7.89,Active,10.0,481.676
3140.0,61.47,97.09,10476.66,4.44,Sedentary,3.0,366.6831
2040.0,62.15,96.83,4012.3,4.43,Active,9.0,160.49200000000002
1136.0,69.96,97.16,4134.61,7.69,Sedentary,9.0,144.71135
3468.0,69.51,96.04,636.87,7.02,Active,2.0,25.474800000000002
3121.0,80.51,96.21,468.86,5.97,Active,4.0,18.7544
4619.0,85.14,98.0,12980.15,4.71,Active,2.0,519.206
2636.0,51.65,99.07,3677.46,6.73,Sedentary,5.0,128.71110000000002
4583.0,64.12,99.1,388.71,8.55,Active,1.0,15.548399999999999
4227.0,63.42,99.26,7614.83,8.46,Active,2.0,304.5932
3218.0,45.12,100.0,1806.32,8.11,Highly_Active,5.45,81.28439999999999
2751.0,92.01,97.67,3701.97,4.27,Sedentary,3.0,129.56895
3217.0,75.91,97.08,5963.75,5.9,Active,6.0,238.55
2787.0,72.99,99.5,6349.27,5.72,Highly_Active,10.0,285.71715
1871.0,86.32,98.0,5009.4,6.9,Active,6.0,200.37599999999998
3369.0,82.76,97.82,3170.06,5.0,Active,2.0,126.8024
3503.0,74.77,96.42,157.75,4.88,Sedentary,4.0,5.52125
1943.0,76.57,96.93,4307.27,6.76,Active,8.0,172.29080000000002
2626.0,87.66,99.41,1587.8,4.52,Highly_Active,9.0,71.451
3837.0,82.98,100.0,19519.76,5.9,Sedentary,6.0,683.1916
3660.0,100.92,99.55,7159.67,6.51,Sedentary,7.0,250.58845000000002
4226.0,77.1,94.29,6164.91,6.12,Active,9.0,246.5964
3936.0,84.76,97.57,3652.64,7.77,Highly_Active,7.0,164.3688
1348.0,73.16,96.71,2798.38,3.11,Highly_Active,10.0,125.9271
4522.0,79.86,95.95,1387.52,6.76,Sedentary,5.0,48.5632
4947.0,80.64,97.64,434.19,5.25,Active,8.0,17.3676
2676.0,68.34,96.55,7045.38,7.39,Active,8.0,281.8152
2196.0,65.3,96.38,10573.5,6.55,Active,9.0,422.94
1009.0,84.62,99.37,13651.81,8.13,Sedentary,2.0,477.81335
3787.0,81.82,98.37,9019.29,6.15,Active,4.0,360.77160000000003
4336.0,97.01,100.0,15907.85,8.35,Highly_Active,6.0,715.85325
4318.0,75.17,97.35,6279.37,5.28,Sedentary,1.0,219.77795
1666.0,86.54,97.01,1777.02,5.62,Sedentary,3.0,62.1957
3593.0,43.18,99.31,787.13,6.67,Sedentary,7.0,27.549550000000004
4743.0,78.52,94.89,241.93,7.5,Active,7.0,9.677200000000001
1600.0,69.62,97.48,3472.09,5.38,Sedentary,9.0,121.52315000000002
3652.0,56.96,94.21,9651.05,7.82,Sedentary,4.0,337.78675
1326.0,74.82,100.0,15502.02,6.66,Highly_Active,2.0,697.5909
4824.0,56.64,96.33,4544.77,7.69,Sedentary,4.0,159.06695000000002
4906.0,85.1,97.94,2437.27,4.28,Highly_Active,3.0,109.67715
1979.0,75.92,95.04,10548.3,7.18,Sedentary,3.0,369.1905
3451.0,97.42,96.37,4904.99,5.58,Active,10.0,196.1996
1628.0,45.7,97.38,629.7,4.6,Sedentary,9.0,22.039500000000004
2629.0,69.9,97.77,15309.17,7.47,Highly_Active,9.0,688.91265
4746.0,86.0,98.18,7465.87,5.86,Highly_Active,4.0,335.96414999999996
4682.0,92.14,99.41,262.55,7.3,Active,9.0,10.502
4696.0,86.61,100.0,63.69,5.03,Sedentary,3.0,2.22915
4430.0,60.7,99.33,642.67,9.55,Highly_Active,1.0,28.920149999999996
4674.0,67.78,98.23,12080.05,6.32,Active,5.45,483.202
4929.0,41.46,96.73,4595.11,5.8,Sedentary,5.0,160.82885000000002
3765.0,75.68,97.45,2858.95,7.98,Sedentary,9.0,100.06325
4088.0,92.45,97.92,2007.18,6.37,Highly_Active,1.0,90.3231
1684.0,75.26,96.3,606.84,8.25,Highly_Active,7.0,27.3078
1115.0,83.25,97.72,6721.34,5.79,Sedentary,5.45,235.24690000000004
1860.0,70.25,99.74,3352.21,6.61,Active,6.0,134.0884
3003.0,40.0,99.92,13685.22,6.6,Highly_Active,10.0,615.8349
1692.0,95.11,97.17,9829.12,4.92,Active,10.0,393.1648
4162.0,81.48,96.89,129.76,8.43,Active,2.0,5.1903999999999995
2105.0,56.24,98.24,1274.83,5.86,Sedentary,6.0,44.61905
3371.0,80.56,97.86,4497.64,6.13,Active,10.0,179.90560000000002
4008.0,78.0,94.36,7524.55,6.83,Active,3.0,300.982
3161.0,94.67,100.0,4980.02,5.13,Sedentary,6.0,174.30070000000003
2792.0,82.08,96.66,11859.0,6.82,Sedentary,2.0,415.06500000000005
4129.0,82.13,97.06,353.3,5.75,Sedentary,3.0,12.3655
1153.0,77.99,95.49,130.59,5.79,Active,1.0,5.2236
2900.0,63.45,100.0,6422.89,6.26,Sedentary,8.0,224.80115000000004
2427.0,85.09,96.62,9007.09,5.4,Highly_Active,7.0,405.31905
4699.0,74.62,98.83,10815.26,4.15,Active,10.0,432.6104
4926.0,60.71,99.26,1184.86,6.76,Highly_Active,1.0,53.31869999999999
1314.0,57.96,96.47,1824.37,3.12,Sedentary,9.0,63.85295
4786.0,90.9,98.51,2016.86,6.57,Sedentary,9.0,70.5901
2064.0,104.68,94.01,1173.04,6.23,Sedentary,3.0,41.056400000000004
1104.0,92.33,99.34,309.47,6.89,Highly_Active,8.0,13.926150000000002
2924.0,80.64,97.49,11614.96,7.5,Active,7.0,464.59839999999997
2913.0,74.02,96.53,39.62,3.53,Highly_Active,10.0,1.7829
2216.0,70.64,96.9,4362.47,5.58,Highly_Active,8.0,196.31115
2424.0,60.21,97.54,675.32,5.83,Sedentary,2.0,23.636200000000002
4349.0,104.2,97.17,320.81,6.97,Highly_Active,10.0,14.436449999999999
3401.0,59.49,100.0,19096.73,6.84,Sedentary,1.0,668.3855500000001
4063.0,62.26,95.7,12216.8,5.89,Active,7.0,488.67199999999997
2772.0,72.07,96.1,3516.26,6.57,Active,10.0,140.65040000000002
2960.0,73.31,98.05,4295.1,6.09,Sedentary,3.0,150.32850000000002
3780.0,84.03,100.0,14180.65,5.13,Sedentary,1.0,496.32275000000004
2603.0,64.9,97.25,11156.22,6.58,Active,8.0,446.24879999999996
1708.0,45.17,96.1,8234.84,3.28,Highly_Active,1.0,370.5678
4327.0,71.53,98.16,5383.63,6.87,Sedentary,7.0,188.42705
1650.0,72.54,99.34,6552.28,8.62,Active,5.45,262.0912
1946.0,71.12,95.32,5256.87,9.59,Sedentary,8.0,183.99045
1660.0,69.74,99.23,5431.1,7.4,Highly_Active,4.0,244.39950000000002
3146.0,55.13,97.11,14009.05,8.69,Sedentary,4.0,490.31675
3635.0,96.93,95.11,1727.16,7.08,Sedentary,1.0,60.45060000000001
3329.0,96.08,99.88,1982.31,7.33,Sedentary,6.0,69.38085000000001
4954.0,95.93,94.78,1658.37,6.71,Sedentary,7.0,58.042950000000005
3450.0,75.26,95.26,6058.65,4.15,Highly_Active,5.0,272.63924999999995
2132.0,81.06,100.0,8315.73,3.55,Sedentary,3.0,291.05055
1699.0,68.66,95.08,1907.28,6.14,Highly_Active,6.0,85.82759999999999
3246.0,67.84,96.71,7909.89,5.6,Sedentary,8.0,276.84615
4374.0,61.07,96.15,6923.74,5.64,Active,6.0,276.9496
3038.0,113.48,97.57,2710.74,4.6,Active,4.0,108.4296
3374.0,71.27,96.55,1827.91,8.16,Highly_Active,10.0,82.25595
3201.0,61.17,95.97,14947.99,4.95,Highly_Active,4.0,672.65955
1551.0,77.07,98.88,5902.4,4.86,Highly_Active,9.0,265.60799999999995
4716.0,86.45,99.28,8519.39,6.56,Sedentary,9.0,298.17865
1404.0,72.88,96.26,18163.57,8.13,Sedentary,3.0,635.72495
1461.0,78.66,98.72,1609.39,7.77,Highly_Active,9.0,72.42255
3179.0,90.03,100.0,3021.45,5.53,Active,5.0,120.85799999999999
3838.0,60.68,97.96,3989.7,6.18,Highly_Active,2.0,179.5365
1872.0,77.67,97.99,1855.92,8.96,Highly_Active,2.0,83.5164
1083.0,65.41,97.83,12846.49,8.16,Active,1.0,513.8596
2422.0,63.38,98.08,609.61,7.82,Active,5.0,24.3844
3801.0,101.28,97.89,1913.32,7.08,Active,8.0,76.5328
3675.0,73.66,94.4,1483.99,6.65,Active,9.0,59.3596
1220.0,73.33,96.68,6909.89,8.19,Active,6.0,276.3956
4975.0,56.86,95.82,8816.77,6.68,Sedentary,3.0,308.58695000000006
3600.0,71.74,95.18,803.33,7.58,Highly_Active,10.0,36.14985
2391.0,64.82,95.71,1509.79,6.13,Highly_Active,4.0,67.94055
4218.0,75.26,100.0,11621.01,4.09,Highly_Active,6.0,522.9454499999999
1111.0,104.06,96.77,5870.95,4.97,Active,2.0,234.838
1614.0,72.38,96.95,323.2,5.81,Active,3.0,12.927999999999999
2581.0,65.39,99.88,5837.65,5.71,Sedentary,7.0,204.31775000000002
3971.0,76.37,99.68,4515.64,5.42,Sedentary,3.0,158.04740000000004
4565.0,97.37,96.8,1168.12,5.48,Sedentary,8.0,40.8842
4576.0,82.74,95.98,6291.58,8.46,Active,7.0,251.6632
1474.0,72.88,100.0,1336.58,9.25,Sedentary,10.0,46.780300000000004
3883.0,44.0,98.0,11678.75,8.47,Sedentary,5.0,408.75625
2913.0,74.22,96.78,6745.32,3.26,Highly_Active,1.0,303.5394
1270.0,86.65,100.0,14352.54,8.12,Sedentary,3.0,502.3389000000001
3468.0,89.36,97.17,3869.63,7.6,Highly_Active,9.0,174.13335
2920.0,94.66,96.55,5020.94,6.44,Active,3.0,200.83759999999998
3754.0,64.88,95.82,10006.88,5.75,Highly_Active,7.0,450.30959999999993
4351.0,73.2,98.31,5940.17,7.98,Highly_Active,9.0,267.30764999999997
1039.0,71.05,95.5,4731.49,8.33,Active,8.0,189.2596
2982.0,82.87,97.88,11468.36,7.72,Active,8.0,458.73440000000005
3236.0,69.23,100.0,4648.0,8.66,Sedentary,7.0,162.68
4235.0,64.41,99.19,16173.94,7.45,Highly_Active,7.0,727.8273
1993.0,91.65,100.0,11574.34,4.79,Sedentary,9.0,405.10190000000006
3012.0,79.69,97.72,8253.6,4.1,Sedentary,3.0,288.87600000000003
4607.0,86.2,100.0,16024.82,7.47,Active,7.0,640.9928
3583.0,71.91,94.67,5391.61,7.4,Sedentary,4.0,188.70635000000001
4075.0,87.06,96.48,12075.55,5.57,Active,4.0,483.022
4906.0,59.06,99.63,1937.87,6.87,Active,2.0,77.5148
1289.0,61.45,98.29,530.43,5.82,Sedentary,9.0,18.56505
3480.0,75.26,96.26,8086.29,5.76,Active,2.0,323.4516
3518.0,73.95,98.56,2512.85,4.35,Active,9.0,100.514
4252.0,71.3,96.76,7047.43,6.57,Highly_Active,4.0,317.13435
4319.0,61.21,97.06,563.87,5.72,Highly_Active,7.0,25.37415
1278.0,102.98,100.0,5066.9,3.87,Sedentary,8.0,177.3415
3924.0,84.11,99.25,67.0,7.4,Highly_Active,7.0,3.0149999999999997
1862.0,95.8,95.75,10915.23,4.9,Sedentary,2.0,382.03305
1253.0,80.39,96.07,14028.73,5.84,Highly_Active,8.0,631.2928499999999
1180.0,68.51,99.22,4329.67,4.1,Highly_Active,5.0,194.83515
4901.0,94.14,99.89,942.22,6.06,Sedentary,3.0,32.977700000000006
1680.0,72.29,99.95,16563.89,6.68,Highly_Active,4.0,745.37505
4580.0,75.26,96.23,456.95,7.19,Active,2.0,18.278
4832.0,82.98,98.84,568.99,5.65,Active,8.0,22.759600000000002
1699.0,64.24,95.1,5836.44,7.67,Active,7.0,233.45759999999999
3613.0,46.92,97.05,5343.49,6.9,Active,3.0,213.7396
2349.0,97.05,100.0,6218.26,7.72,Highly_Active,5.45,279.8217
4896.0,67.87,99.44,361.58,4.17,Sedentary,5.45,12.6553
2673.0,65.55,93.83,6078.36,5.93,Active,3.0,243.1344
3727.0,54.79,97.56,1149.55,5.36,Active,9.0,45.982
3438.0,62.68,95.73,2921.98,9.71,Sedentary,7.0,102.26930000000002
2638.0,52.08,94.06,6113.44,7.4,Sedentary,8.0,213.9704
2957.0,55.43,96.61,1636.66,6.93,Highly_Active,5.45,73.6497
4156.0,75.03,97.76,5473.28,8.29,Highly_Active,6.0,246.2976
4388.0,51.31,97.28,8779.94,6.52,Active,4.0,351.1976
1211.0,52.97,98.28,476.31,7.2,Active,10.0,19.052400000000002
2538.0,78.11,99.0,6763.37,5.82,Sedentary,4.0,236.71795000000003
1383.0,75.26,98.73,4985.37,4.45,Sedentary,10.0,174.48795
2714.0,80.35,97.88,717.67,7.85,Highly_Active,8.0,32.29515
1341.0,69.87,98.64,8577.46,5.06,Highly_Active,6.0,385.98569999999995
2838.0,72.22,95.1,2606.48,7.62,Highly_Active,1.0,117.2916
2987.0,86.7,95.44,1408.79,8.13,Sedentary,6.0,49.30765
1843.0,66.77,95.78,2323.44,3.13,Highly_Active,6.0,104.5548
4109.0,85.65,98.02,5530.7,8.07,Sedentary,6.0,193.5745
2534.0,68.7,99.66,6073.44,6.88,Sedentary,7.0,212.5704
1419.0,62.69,98.0,1301.37,5.05,Active,6.0,52.0548
3798.0,58.89,98.82,19312.09,3.89,Sedentary,2.0,675.9231500000001
4240.0,50.15,94.73,2792.31,6.39,Sedentary,6.0,97.73085
2988.0,56.39,98.63,2186.6,6.23,Sedentary,10.0,76.531
2932.0,48.4,99.56,1446.78,8.14,Highly_Active,7.0,65.1051
1305.0,74.88,99.82,7861.57,4.17,Active,2.0,314.4628
4613.0,69.18,97.69,10826.25,6.72,Active,8.0,433.05
3749.0,64.63,98.2,3593.15,6.51,Active,1.0,143.726
1868.0,73.78,97.26,3748.35,8.48,Highly_Active,2.0,168.67575
2135.0,58.27,94.97,1568.05,7.13,Sedentary,4.0,54.881750000000004
2434.0,81.95,98.0,2771.37,6.3,Highly_Active,2.0,124.71164999999999
1205.0,70.12,97.03,1519.8,2.45,Highly_Active,2.0,68.39099999999999
4256.0,79.45,96.85,2325.09,7.57,Highly_Active,5.45,104.62905
4453.0,74.52,95.68,7625.64,5.86,Highly_Active,6.0,343.1538
1495.0,53.72,100.0,2586.47,7.49,Sedentary,7.0,90.52645
4450.0,94.51,97.28,14585.44,6.75,Sedentary,5.0,510.4904000000001
4118.0,74.83,96.55,349.12,5.02,Active,8.0,13.9648
2909.0,69.48,99.59,3066.51,6.24,Highly_Active,2.0,137.99295
4811.0,83.74,97.99,13798.23,6.45,Highly_Active,1.0,620.92035
4622.0,57.64,98.0,6798.53,6.78,Active,7.0,271.9412
4599.0,51.39,94.15,10317.03,7.27,Highly_Active,5.0,464.26635
3551.0,83.35,97.72,2737.27,6.55,Highly_Active,4.0,123.17715
2045.0,92.2,99.06,3226.53,9.12,Active,5.0,129.0612
1212.0,79.3,97.81,15339.11,7.76,Highly_Active,4.0,690.25995
1309.0,87.09,95.14,9692.26,7.99,Sedentary,1.0,339.2291
3708.0,56.01,98.0,3394.52,7.74,Highly_Active,8.0,152.7534
2991.0,69.61,96.41,1697.7,6.61,Highly_Active,5.0,76.3965
3800.0,65.13,100.0,786.62,7.6,Active,8.0,31.4648
1271.0,90.41,97.67,13854.79,8.37,Highly_Active,8.0,623.46555
4642.0,82.41,98.99,8373.15,6.69,Sedentary,4.0,293.06025
2822.0,90.47,100.0,6543.72,8.08,Active,9.0,261.7488
3985.0,65.73,98.54,10491.16,4.55,Sedentary,7.0,367.1906
4273.0,58.03,97.88,17254.86,8.15,Highly_Active,4.0,776.4687
3079.0,94.94,99.46,10036.32,5.34,Active,6.0,401.4528
1442.0,75.39,97.4,3821.05,4.54,Highly_Active,6.0,171.94725
3209.0,90.97,98.39,1359.09,6.08,Active,5.0,54.3636
3814.0,74.03,97.62,8758.04,6.81,Sedentary,7.0,306.5314000000001
1253.0,108.06,98.07,1983.24,7.0,Highly_Active,9.0,89.2458
1520.0,92.67,99.67,10682.54,8.44,Sedentary,4.0,373.8889000000001
1976.0,72.6,95.58,2895.16,5.66,Sedentary,2.0,101.3306
4722.0,75.31,97.08,1193.62,8.97,Active,3.0,47.7448
4551.0,75.36,96.99,2057.28,8.97,Sedentary,9.0,72.00480000000002
1009.0,75.26,99.96,2170.81,6.84,Active,6.0,86.83239999999999
3773.0,67.77,97.74,3332.73,5.26,Active,8.0,133.3092
3552.0,66.63,96.14,2082.15,10.24,Highly_Active,9.0,93.69675
3832.0,78.49,94.05,1789.28,9.09,Sedentary,6.0,62.62480000000001
4907.0,62.77,100.0,3480.17,6.79,Sedentary,4.0,121.80595000000001
3483.0,69.51,97.61,511.43,7.43,Sedentary,5.0,17.90005
2134.0,76.14,97.82,2459.23,5.62,Highly_Active,8.0,110.66535
1152.0,97.02,100.0,5783.69,7.81,Highly_Active,7.0,260.26604999999995
2658.0,91.43,98.87,14527.05,6.84,Sedentary,4.0,508.44675
3916.0,74.22,99.18,3001.95,4.73,Highly_Active,4.0,135.08775
4173.0,75.26,94.44,11194.7,5.36,Highly_Active,10.0,503.7615
3800.0,65.3,99.43,3262.28,8.96,Active,10.0,130.49120000000002
2856.0,107.3,97.07,13352.73,5.53,Sedentary,10.0,467.34555
2214.0,67.1,99.47,4252.27,3.09,Sedentary,5.45,148.82945000000004
2752.0,68.14,99.61,5893.1,6.2,Sedentary,10.0,206.25850000000003
3610.0,101.32,96.74,5760.89,6.11,Sedentary,5.0,201.63115000000002
4875.0,89.54,97.97,889.32,8.88,Active,8.0,35.5728
2104.0,68.35,98.46,3068.91,8.77,Highly_Active,10.0,138.10094999999998
2538.0,86.41,96.55,1935.68,4.54,Sedentary,6.0,67.7488
1894.0,71.41,96.54,8042.44,7.09,Sedentary,10.0,281.4854
2111.0,72.41,98.9,18989.35,7.69,Active,7.0,759.574
4265.0,62.92,100.0,1671.53,6.32,Highly_Active,6.0,75.21884999999999
1103.0,40.0,95.67,669.88,6.76,Highly_Active,8.0,30.144599999999997
4854.0,75.26,99.02,4944.91,8.16,Sedentary,8.0,173.07185
4494.0,81.29,99.35,254.6,7.51,Active,9.0,10.184
2914.0,77.3,98.92,17823.45,8.61,Sedentary,10.0,623.8207500000001
4269.0,91.29,98.62,19711.48,5.83,Sedentary,4.0,689.9018000000001
4072.0,56.95,95.12,13299.13,7.69,Highly_Active,7.0,598.4608499999999
2006.0,101.8,100.0,2304.58,5.83,Highly_Active,2.0,103.70609999999999
1406.0,100.42,97.8,914.17,8.11,Highly_Active,9.0,41.137649999999994
2401.0,75.53,97.44,6283.9,5.57,Active,10.0,251.356
1166.0,64.71,99.37,2314.26,7.15,Active,10.0,92.5704
1508.0,65.48,94.32,1577.05,6.16,Sedentary,1.0,55.19675
